InformationID,Age,Height,Weight,Season_ID
500731,35.0,198.12,114.305184,300731
500732,25.0,205.74,108.86208,300732
500733,30.0,187.96,83.91452,300733
500734,33.0,180.34,81.64656,300734
500735,23.0,205.74,106.59412,300735
500736,33.0,220.98,132.448864,300736
500737,34.0,205.74,117.93392,300737
500738,23.0,205.74,99.79024,300738
500739,26.0,203.2,92.98636,300739
500740,29.0,205.74,104.32616,300740
500741,23.0,193.04,88.45044,300741
500742,21.0,205.74,111.13004,300742
500743,36.0,205.74,122.46984,300743
500744,28.0,193.04,94.347136,300744
500745,23.0,198.12,97.52228,300745
500746,26.0,205.74,115.66596,300746
500747,31.0,203.2,113.398,300747
500748,23.0,190.5,86.18248,300748
500749,28.0,205.74,104.32616,300749
500750,23.0,208.28,113.398,300750
500751,31.0,203.2,120.20188,300751
500752,25.0,205.74,106.59412,300752
500753,27.0,198.12,90.7184,300753
500754,23.0,182.88,74.84268,300754
500755,23.0,205.74,108.86208,300755
500756,28.0,208.28,118.387512,300756
500757,23.0,195.58,83.91452,300757
500758,25.0,208.28,104.32616,300758
500759,32.0,210.82,122.46984,300759
500760,26.0,200.66,97.52228,300760
500761,34.0,198.12,90.7184,300761
500762,26.0,187.96,82.553744,300762
500763,39.0,213.36,111.13004,300763
500764,33.0,213.36,120.20188,300764
500765,26.0,205.74,111.13004,300765
500766,35.0,213.36,125.644984,300766
500767,32.0,198.12,90.7184,300767
500768,27.0,193.04,87.543256,300768
500769,27.0,200.66,90.7184,300769
500770,25.0,213.36,124.7378,300770
500771,27.0,195.58,94.347136,300771
500772,27.0,200.66,102.0582,300772
500773,30.0,193.04,95.25432,300773
500774,23.0,195.58,104.32616,300774
500775,26.0,200.66,97.52228,300775
500776,31.0,205.74,102.0582,300776
500777,28.0,193.04,88.45044,300777
500778,27.0,210.82,99.79024,300778
500779,28.0,200.66,99.79024,300779
500780,23.0,200.66,97.52228,300780
500781,38.0,203.2,102.0582,300781
500782,24.0,203.2,116.119552,300782
500783,26.0,205.74,115.212368,300783
500784,22.0,177.8,78.471416,300784
500785,29.0,205.74,102.0582,300785
500786,30.0,187.96,82.553744,300786
500787,29.0,210.82,117.93392,300787
500788,32.0,193.04,103.872568,300788
500789,27.0,203.2,95.25432,300789
500790,34.0,198.12,110.676448,300790
500791,24.0,203.2,99.79024,300791
500792,25.0,195.58,90.7184,300792
500793,25.0,185.42,83.91452,300793
500794,28.0,195.58,102.511792,300794
500795,33.0,210.82,104.32616,300795
500796,23.0,198.12,97.52228,300796
500797,26.0,198.12,88.45044,300797
500798,29.0,185.42,83.91452,300798
500799,27.0,182.88,74.84268,300799
500800,34.0,205.74,102.0582,300800
500801,26.0,205.74,102.0582,300801
500802,28.0,213.36,111.13004,300802
500803,25.0,203.2,99.79024,300803
500804,22.0,210.82,120.20188,300804
500805,24.0,190.5,95.25432,300805
500806,30.0,210.82,111.13004,300806
500807,25.0,205.74,99.79024,300807
500808,30.0,213.36,120.20188,300808
500809,25.0,193.04,92.079176,300809
500810,24.0,193.04,86.18248,300810
500811,33.0,190.5,83.91452,300811
500812,27.0,203.2,103.418976,300812
500813,31.0,203.2,102.0582,300813
500814,24.0,213.36,113.398,300814
500815,29.0,193.04,90.7184,300815
500816,34.0,198.12,102.0582,300816
500817,31.0,203.2,99.79024,300817
500818,25.0,200.66,104.32616,300818
500819,23.0,203.2,113.398,300819
500820,22.0,182.88,76.657048,300820
500821,25.0,190.5,92.532768,300821
500822,30.0,185.42,90.7184,300822
500823,25.0,205.74,104.32616,300823
500824,28.0,198.12,92.98636,300824
500825,28.0,190.5,86.18248,300825
500826,31.0,198.12,90.7184,300826
500827,25.0,195.58,86.636072,300827
500828,30.0,213.36,108.86208,300828
500829,33.0,200.66,97.52228,300829
500830,27.0,200.66,97.52228,300830
500831,22.0,190.5,95.25432,300831
500832,39.0,200.66,97.52228,300832
500833,26.0,198.12,90.7184,300833
500834,29.0,213.36,115.66596,300834
500835,30.0,193.04,86.18248,300835
500836,29.0,182.88,68.945984,300836
500837,29.0,195.58,88.45044,300837
500838,26.0,213.36,122.46984,300838
500839,26.0,213.36,119.748288,300839
500840,25.0,203.2,102.0582,300840
500841,29.0,193.04,81.64656,300841
500842,34.0,208.28,113.398,300842
500843,34.0,208.28,108.86208,300843
500844,23.0,185.42,86.18248,300844
500845,25.0,203.2,95.25432,300845
500846,25.0,203.2,113.398,300846
500847,24.0,193.04,88.904032,300847
500848,22.0,195.58,99.79024,300848
500849,32.0,205.74,112.490816,300849
500850,30.0,208.28,112.037224,300850
500851,23.0,203.2,115.66596,300851
500852,25.0,203.2,116.119552,300852
500853,25.0,193.04,96.161504,300853
500854,23.0,210.82,108.86208,300854
500855,30.0,208.28,111.13004,300855
500856,32.0,195.58,95.25432,300856
500857,35.0,193.04,86.18248,300857
500858,25.0,200.66,102.0582,300858
500859,30.0,198.12,97.52228,300859
500860,27.0,208.28,111.13004,300860
500861,27.0,187.96,81.64656,300861
500862,35.0,213.36,115.66596,300862
500863,26.0,198.12,104.32616,300863
500864,25.0,218.44,127.00576,300864
500865,30.0,185.42,81.64656,300865
500866,27.0,195.58,99.79024,300866
500867,32.0,205.74,102.0582,300867
500868,27.0,195.58,97.52228,300868
500869,32.0,203.2,99.79024,300869
500870,40.0,208.28,109.769264,300870
500871,31.0,190.5,90.7184,300871
500872,32.0,208.28,111.13004,300872
500873,24.0,210.82,129.27372,300873
500874,35.0,210.82,111.13004,300874
500875,25.0,187.96,81.64656,300875
500876,28.0,195.58,83.007336,300876
500877,28.0,208.28,122.46984,300877
500878,27.0,193.04,78.925008,300878
500879,29.0,210.82,113.398,300879
500880,19.0,218.44,99.79024,300880
500881,23.0,205.74,115.66596,300881
500882,28.0,200.66,90.7184,300882
500883,33.0,198.12,90.7184,300883
500884,24.0,195.58,94.800728,300884
500885,25.0,203.2,99.79024,300885
500886,26.0,213.36,124.7378,300886
500887,23.0,177.8,78.471416,300887
500888,27.0,205.74,115.212368,300888
500889,28.0,195.58,94.347136,300889
500890,36.0,198.12,114.305184,300890
500891,28.0,200.66,102.0582,300891
500892,27.0,200.66,97.52228,300892
500893,32.0,205.74,102.0582,300893
500894,28.0,210.82,99.79024,300894
500895,23.0,210.82,117.93392,300895
500896,29.0,198.12,86.18248,300896
500897,24.0,200.66,102.0582,300897
500898,30.0,185.42,83.91452,300898
500899,24.0,190.5,83.91452,300899
500900,27.0,198.12,88.45044,300900
500901,25.0,198.12,95.25432,300901
500902,23.0,210.82,113.398,300902
500903,35.0,205.74,111.13004,300903
500904,34.0,220.98,132.448864,300904
500905,24.0,205.74,106.59412,300905
500906,34.0,180.34,81.64656,300906
500907,31.0,187.96,83.91452,300907
500908,26.0,205.74,108.86208,300908
500909,24.0,205.74,108.86208,300909
500910,34.0,213.36,113.398,300910
500911,27.0,205.74,99.79024,300911
500912,36.0,213.36,125.644984,300912
500913,30.0,203.2,99.79024,300913
500914,31.0,187.96,82.553744,300914
500915,30.0,210.82,117.93392,300915
500916,33.0,193.04,90.7184,300916
500917,28.0,203.2,95.25432,300917
500918,26.0,195.58,90.7184,300918
500919,26.0,185.42,83.91452,300919
500920,29.0,195.58,102.511792,300920
500921,22.0,195.58,95.25432,300921
500922,24.0,198.12,97.52228,300922
500923,23.0,190.5,81.64656,300923
500924,33.0,208.28,110.676448,300924
500925,23.0,193.04,87.996848,300925
500926,25.0,200.66,111.13004,300926
500927,26.0,185.42,86.18248,300927
500928,23.0,193.04,95.25432,300928
500929,23.0,193.04,86.18248,300929
500930,30.0,210.82,104.32616,300930
500931,38.0,200.66,92.98636,300931
500932,22.0,190.5,83.91452,300932
500933,25.0,177.8,77.564232,300933
500934,30.0,208.28,109.769264,300934
500935,33.0,198.12,99.79024,300935
500936,32.0,180.34,73.935496,300936
500937,32.0,208.28,106.59412,300937
500938,23.0,200.66,117.93392,300938
500939,35.0,205.74,117.93392,300939
500940,31.0,185.42,81.64656,300940
500941,28.0,180.34,77.11064,300941
500942,33.0,215.9,113.398,300942
500943,26.0,205.74,108.86208,300943
500944,40.0,210.82,117.93392,300944
500945,21.0,198.12,90.7184,300945
500946,28.0,190.5,90.7184,300946
500947,32.0,208.28,102.0582,300947
500948,28.0,187.96,86.18248,300948
500949,22.0,190.5,91.625584,300949
500950,26.0,210.82,108.86208,300950
500951,24.0,213.36,112.944408,300951
500952,25.0,198.12,99.79024,300952
500953,31.0,190.5,88.45044,300953
500954,24.0,205.74,106.59412,300954
500955,34.0,210.82,117.93392,300955
500956,31.0,208.28,104.32616,300956
500957,29.0,203.2,97.52228,300957
500958,29.0,200.66,97.975872,300958
500959,33.0,203.2,103.418976,300959
500960,35.0,200.66,97.52228,300960
500961,26.0,208.28,111.13004,300961
500962,27.0,182.88,79.3786,300962
500963,29.0,210.82,111.13004,300963
500964,35.0,203.2,106.59412,300964
500965,31.0,203.2,97.52228,300965
500966,28.0,200.66,120.20188,300966
500967,33.0,210.82,111.13004,300967
500968,24.0,205.74,99.79024,300968
500969,30.0,203.2,97.52228,300969
500970,30.0,205.74,104.32616,300970
500971,24.0,213.36,106.59412,300971
500972,26.0,180.34,82.553744,300972
500973,27.0,200.66,103.418976,300973
500974,20.0,203.2,95.25432,300974
500975,31.0,205.74,113.398,300975
500976,25.0,187.96,87.089664,300976
500977,23.0,210.82,108.86208,300977
500978,30.0,210.82,105.233344,300978
500979,30.0,198.12,97.52228,300979
500980,32.0,205.74,102.0582,300980
500981,24.0,210.82,115.66596,300981
500982,23.0,198.12,96.615096,300982
500983,22.0,208.28,104.32616,300983
500984,32.0,193.04,99.79024,300984
500985,32.0,182.88,88.45044,300985
500986,23.0,213.36,112.490816,300986
500987,38.0,210.82,112.037224,300987
500988,26.0,208.28,102.0582,300988
500989,29.0,208.28,108.86208,300989
500990,25.0,213.36,124.7378,300990
500991,23.0,185.42,77.11064,300991
500992,36.0,198.12,102.0582,300992
500993,24.0,220.98,117.93392,300993
500994,31.0,203.2,95.25432,300994
500995,25.0,210.82,108.86208,300995
500996,33.0,213.36,108.86208,300996
500997,28.0,198.12,88.45044,300997
500998,25.0,208.28,104.32616,300998
500999,29.0,203.2,104.32616,300999
501000,26.0,193.04,92.98636,301000
501001,23.0,213.36,107.047712,301001
501002,31.0,215.9,117.93392,301002
501003,24.0,208.28,127.00576,301003
501004,32.0,193.04,83.91452,301004
501005,22.0,200.66,97.52228,301005
501006,27.0,210.82,113.398,301006
501007,33.0,193.04,86.18248,301007
501008,23.0,177.8,74.84268,301008
501009,22.0,182.88,79.3786,301009
501010,23.0,198.12,102.0582,301010
501011,31.0,205.74,113.398,301011
501012,36.0,190.5,88.45044,301012
501013,31.0,208.28,104.32616,301013
501014,27.0,193.04,86.18248,301014
501015,32.0,205.74,102.0582,301015
501016,28.0,198.12,90.7184,301016
501017,24.0,182.88,74.84268,301017
501018,29.0,208.28,118.387512,301018
501019,24.0,193.04,106.59412,301019
501020,24.0,195.58,83.91452,301020
501021,23.0,205.74,107.954896,301021
501022,26.0,208.28,104.32616,301022
501023,33.0,200.66,92.98636,301023
501024,33.0,210.82,111.13004,301024
501025,27.0,200.66,97.52228,301025
501026,23.0,205.74,101.151016,301026
501027,29.0,205.74,106.59412,301027
501028,24.0,190.5,86.18248,301028
501029,27.0,205.74,115.66596,301029
501030,24.0,198.12,97.52228,301030
501031,29.0,193.04,94.347136,301031
501032,37.0,205.74,122.46984,301032
501033,22.0,205.74,111.13004,301033
501034,24.0,193.04,90.7184,301034
501035,26.0,205.74,106.59412,301035
501036,27.0,203.2,92.98636,301036
501037,19.0,205.74,104.32616,301037
501038,24.0,208.28,113.398,301038
501039,38.0,205.74,113.398,301039
501040,29.0,180.34,78.471416,301040
501041,24.0,198.12,101.151016,301041
501042,35.0,218.44,117.93392,301042
501043,28.0,185.42,91.625584,301043
501044,25.0,190.5,88.45044,301044
501045,33.0,190.5,82.100152,301045
501046,31.0,180.34,80.285784,301046
501047,22.0,187.96,81.64656,301047
501048,29.0,213.36,131.54168,301048
501049,30.0,203.2,92.98636,301049
501050,32.0,185.42,88.45044,301050
501051,27.0,185.42,88.45044,301051
501052,29.0,208.28,127.00576,301052
501053,27.0,228.6,119.294696,301053
501054,35.0,205.74,102.0582,301054
501055,26.0,195.58,94.800728,301055
501056,27.0,205.74,102.0582,301056
501057,29.0,205.74,104.32616,301057
501058,28.0,180.34,77.11064,301058
501059,27.0,215.9,142.88148,301059
501060,35.0,195.58,84.821704,301060
501061,32.0,210.82,113.398,301061
501062,30.0,193.04,83.91452,301062
501063,26.0,208.28,106.59412,301063
501064,28.0,208.28,99.79024,301064
501065,38.0,208.28,111.583632,301065
501066,22.0,198.12,106.59412,301066
501067,23.0,187.96,84.368112,301067
501068,31.0,208.28,101.604608,301068
501069,32.0,208.28,106.59412,301069
501070,29.0,215.9,112.490816,301070
501071,23.0,200.66,104.779752,301071
501072,27.0,190.5,87.089664,301072
501073,22.0,205.74,117.93392,301073
501074,30.0,195.58,102.965384,301074
501075,34.0,190.5,83.91452,301075
501076,24.0,195.58,86.18248,301076
501077,26.0,200.66,97.52228,301077
501078,26.0,182.88,80.739376,301078
501079,24.0,213.36,122.016248,301079
501080,27.0,203.2,104.32616,301080
501081,24.0,208.28,104.32616,301081
501082,32.0,187.96,79.3786,301082
501083,21.0,187.96,86.18248,301083
501084,23.0,213.36,104.32616,301084
501085,23.0,190.5,91.625584,301085
501086,33.0,195.58,99.79024,301086
501087,28.0,195.58,102.965384,301087
501088,27.0,203.2,102.0582,301088
501089,25.0,187.96,85.275296,301089
501090,22.0,210.82,118.841104,301090
501091,32.0,185.42,83.91452,301091
501092,25.0,205.74,99.79024,301092
501093,34.0,205.74,111.13004,301093
501094,23.0,210.82,99.79024,301094
501095,26.0,193.04,88.45044,301095
501096,36.0,213.36,111.13004,301096
501097,26.0,190.5,90.264808,301097
501098,20.0,200.66,97.52228,301098
501099,20.0,200.66,96.615096,301099
501100,27.0,205.74,106.59412,301100
501101,26.0,205.74,104.32616,301101
501102,29.0,203.2,108.86208,301102
501103,26.0,200.66,107.047712,301103
501104,20.0,195.58,83.91452,301104
501105,30.0,200.66,106.59412,301105
501106,28.0,195.58,86.18248,301106
501107,26.0,200.66,95.25432,301107
501108,28.0,205.74,104.32616,301108
501109,28.0,187.96,88.45044,301109
501110,29.0,185.42,83.91452,301110
501111,26.0,208.28,117.93392,301111
501112,23.0,210.82,118.841104,301112
501113,31.0,205.74,108.86208,301113
501114,30.0,218.44,117.93392,301114
501115,28.0,195.58,92.98636,301115
501116,24.0,200.66,113.398,301116
501117,29.0,203.2,90.7184,301117
501118,25.0,210.82,102.0582,301118
501119,25.0,198.12,106.59412,301119
501120,35.0,195.58,95.25432,301120
501121,29.0,185.42,79.3786,301121
501122,29.0,185.42,78.017824,301122
501123,34.0,160.02,63.956472,301123
501124,21.0,208.28,108.86208,301124
501125,32.0,185.42,79.3786,301125
501126,32.0,223.52,120.20188,301126
501127,28.0,208.28,106.59412,301127
501128,30.0,187.96,86.18248,301128
501129,22.0,203.2,128.820128,301129
501130,32.0,190.5,83.91452,301130
501131,28.0,200.66,115.66596,301131
501132,25.0,198.12,102.0582,301132
501133,35.0,198.12,97.975872,301133
501134,23.0,200.66,95.25432,301134
501135,34.0,210.82,114.758776,301135
501136,23.0,203.2,99.79024,301136
501137,23.0,198.12,102.965384,301137
501138,25.0,190.5,86.18248,301138
501139,19.0,200.66,88.45044,301139
501140,23.0,210.82,97.52228,301140
501141,23.0,193.04,97.52228,301141
501142,29.0,200.66,99.79024,301142
501143,35.0,200.66,97.52228,301143
501144,38.0,205.74,117.93392,301144
501145,23.0,205.74,117.026736,301145
501146,24.0,210.82,120.20188,301146
501147,28.0,200.66,98.883056,301147
501148,31.0,208.28,104.32616,301148
501149,33.0,200.66,103.418976,301149
501150,31.0,203.2,99.79024,301150
501151,23.0,208.28,113.398,301151
501152,29.0,208.28,117.93392,301152
501153,24.0,185.42,91.171992,301153
501154,29.0,190.5,83.91452,301154
501155,40.0,208.28,117.93392,301155
501156,29.0,200.66,109.769264,301156
501157,27.0,193.04,86.18248,301157
501158,31.0,198.12,103.418976,301158
501159,27.0,185.42,86.18248,301159
501160,34.0,213.36,113.398,301160
501161,29.0,205.74,147.4174,301161
501162,25.0,205.74,106.59412,301162
501163,36.0,208.28,111.583632,301163
501164,29.0,210.82,108.86208,301164
501165,22.0,205.74,107.954896,301165
501166,36.0,213.36,115.66596,301166
501167,25.0,213.36,111.13004,301167
501168,21.0,200.66,99.79024,301168
501169,22.0,205.74,103.872568,301169
501170,30.0,208.28,108.86208,301170
501171,26.0,208.28,117.93392,301171
501172,33.0,185.42,81.64656,301172
501173,29.0,203.2,110.222856,301173
501174,23.0,210.82,108.86208,301174
501175,23.0,210.82,97.52228,301175
501176,31.0,187.96,86.636072,301176
501177,24.0,193.04,94.800728,301177
501178,19.0,208.28,97.52228,301178
501179,24.0,210.82,102.0582,301179
501180,23.0,213.36,112.490816,301180
501181,23.0,195.58,92.98636,301181
501182,31.0,193.04,88.45044,301182
501183,33.0,200.66,83.91452,301183
501184,28.0,200.66,115.66596,301184
501185,31.0,193.04,88.45044,301185
501186,29.0,193.04,88.45044,301186
501187,25.0,195.58,81.192968,301187
501188,24.0,210.82,99.79024,301188
501189,28.0,185.42,76.203456,301189
501190,31.0,195.58,97.975872,301190
501191,31.0,185.42,86.18248,301191
501192,28.0,200.66,97.52228,301192
501193,29.0,213.36,111.13004,301193
501194,26.0,190.5,92.532768,301194
501195,25.0,193.04,86.18248,301195
501196,26.0,203.2,99.79024,301196
501197,23.0,210.82,120.20188,301197
501198,25.0,190.5,95.25432,301198
501199,31.0,210.82,111.13004,301199
501200,26.0,205.74,99.79024,301200
501201,24.0,198.12,88.45044,301201
501202,31.0,213.36,120.20188,301202
501203,26.0,193.04,92.079176,301203
501204,27.0,213.36,122.46984,301204
501205,34.0,190.5,83.91452,301205
501206,24.0,203.2,113.398,301206
501207,28.0,203.2,103.418976,301207
501208,32.0,203.2,102.0582,301208
501209,23.0,193.04,95.25432,301209
501210,35.0,198.12,83.91452,301210
501211,26.0,205.74,104.32616,301211
501212,28.0,231.14,137.438376,301212
501213,32.0,203.2,99.79024,301213
501214,26.0,200.66,104.32616,301214
501215,26.0,203.2,102.0582,301215
501216,33.0,205.74,112.490816,301216
501217,31.0,185.42,81.64656,301217
501218,30.0,210.82,113.398,301218
501219,30.0,193.04,81.64656,301219
501220,30.0,182.88,68.945984,301220
501221,31.0,193.04,86.18248,301221
501222,30.0,213.36,115.66596,301222
501223,30.0,187.96,83.91452,301223
501224,35.0,195.58,92.98636,301224
501225,38.0,200.66,95.25432,301225
501226,30.0,203.2,103.872568,301226
501227,24.0,195.58,88.45044,301227
501228,24.0,185.42,90.7184,301228
501229,37.0,193.04,93.439952,301229
501230,31.0,205.74,108.86208,301230
501231,32.0,208.28,117.93392,301231
501232,32.0,208.28,102.0582,301232
501233,36.0,208.28,106.59412,301233
501234,27.0,205.74,119.748288,301234
501235,33.0,218.44,118.387512,301235
501236,21.0,213.36,107.501304,301236
